geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cell_line	cantype	comb
ENSG00000270605	-0.532442595837919	-1.68027055269531	0	0.000903967412532783	A375_SKIN	SKCM	ENSG00000270605.A375_SKIN
ENSG00000234546	-0.520752972545404	-1.94949432259364	0	0	C32_SKIN	SKCM	ENSG00000234546.C32_SKIN
ENSG00000182165	-0.576258154322807	-2.31929510094552	0	0	C32_SKIN	SKCM	ENSG00000182165.C32_SKIN
ENSG00000224666	-0.638520659967883	-2.3899039030346	0	0	C32_SKIN	SKCM	ENSG00000224666.C32_SKIN
ENSG00000272081	-0.757155774530644	-2.52590398054782	0	0	C32_SKIN	SKCM	ENSG00000272081.C32_SKIN
ENSG00000260193	-0.451867420246376	-1.83063630297964	0	0.000583693074724874	C32_SKIN	SKCM	ENSG00000260193.C32_SKIN
ENSG00000234546	-0.630701244600352	-1.79976497483606	0	0	CJM_SKIN	SKCM	ENSG00000234546.CJM_SKIN
ENSG00000225511	-0.667706098668958	-1.86234520363896	0	0	CJM_SKIN	SKCM	ENSG00000225511.CJM_SKIN
ENSG00000224818	-0.700507380273341	-1.948502631235	0	0	CJM_SKIN	SKCM	ENSG00000224818.CJM_SKIN
ENSG00000182165	-0.668197018392217	-1.96399613807752	0	0	CJM_SKIN	SKCM	ENSG00000182165.CJM_SKIN
ENSG00000224666	-0.743304562209931	-2.12034322737616	0	0	CJM_SKIN	SKCM	ENSG00000224666.CJM_SKIN
ENSG00000272081	-0.800976174021644	-2.21953089309384	0	0	CJM_SKIN	SKCM	ENSG00000272081.CJM_SKIN
ENSG00000268355	-0.675732058582717	-1.73040675950733	0	0.000267684919104043	CJM_SKIN	SKCM	ENSG00000268355.CJM_SKIN
ENSG00000234546	-0.57295977851022	-2.04243644949528	0	0	COLO679_SKIN	SKCM	ENSG00000234546.COLO679_SKIN
ENSG00000182165	-0.553430291189172	-2.06973643994074	0	0	COLO679_SKIN	SKCM	ENSG00000182165.COLO679_SKIN
ENSG00000272081	-0.703099046840893	-2.37880060104778	0	0	COLO679_SKIN	SKCM	ENSG00000272081.COLO679_SKIN
ENSG00000224666	-0.672860021120307	-2.40658040867146	0	0	COLO679_SKIN	SKCM	ENSG00000224666.COLO679_SKIN
ENSG00000234546	-0.627492333974029	-1.97844554682642	0	0	COLO741_SKIN	SKCM	ENSG00000234546.COLO741_SKIN
ENSG00000182165	-0.650164696803932	-2.14830148345767	0	0	COLO741_SKIN	SKCM	ENSG00000182165.COLO741_SKIN
ENSG00000272081	-0.7240088995875	-2.15608037013379	0	0	COLO741_SKIN	SKCM	ENSG00000272081.COLO741_SKIN
ENSG00000224666	-0.702448408763795	-2.2088706678287	0	0	COLO741_SKIN	SKCM	ENSG00000224666.COLO741_SKIN
ENSG00000224818	-0.62050829151197	-1.85608672314619	0	0.000193148895074703	COLO741_SKIN	SKCM	ENSG00000224818.COLO741_SKIN
ENSG00000260193	-0.526492380209364	-1.74249545701728	0	0.000482872237686758	COLO741_SKIN	SKCM	ENSG00000260193.COLO741_SKIN
ENSG00000268355	-0.662342064805887	-1.73803917033014	0	0.000551853985927723	COLO741_SKIN	SKCM	ENSG00000268355.COLO741_SKIN
ENSG00000272081	-0.640279869851188	-1.9888608777561	0	0	COLO783_SKIN	SKCM	ENSG00000272081.COLO783_SKIN
ENSG00000182165	-0.548648121597425	-2.03199366718351	0	0	COLO783_SKIN	SKCM	ENSG00000182165.COLO783_SKIN
ENSG00000224666	-0.607674338717805	-2.10876144111091	0	0	COLO783_SKIN	SKCM	ENSG00000224666.COLO783_SKIN
ENSG00000224818	-0.635578298049536	-1.99701007680551	0	0	COLO800_SKIN	SKCM	ENSG00000224818.COLO800_SKIN
ENSG00000182165	-0.612258484692877	-2.08681664466286	0	0	COLO800_SKIN	SKCM	ENSG00000182165.COLO800_SKIN
ENSG00000272081	-0.724359513053907	-2.27311669668405	0	0	COLO800_SKIN	SKCM	ENSG00000272081.COLO800_SKIN
ENSG00000224666	-0.71095856720101	-2.34038451054085	0	0	COLO800_SKIN	SKCM	ENSG00000224666.COLO800_SKIN
ENSG00000234546	-0.586843501416828	-1.93343462178744	0	0.000378303198887344	COLO800_SKIN	SKCM	ENSG00000234546.COLO800_SKIN
ENSG00000225511	-0.571652670945366	-1.78628656322198	0	0.000630505331478906	COLO800_SKIN	SKCM	ENSG00000225511.COLO800_SKIN
ENSG00000234546	-0.613709255752195	-1.96241976996507	0	0	COLO829_SKIN	SKCM	ENSG00000234546.COLO829_SKIN
ENSG00000225511	-0.656477807331786	-2.02399009833714	0	0	COLO829_SKIN	SKCM	ENSG00000225511.COLO829_SKIN
ENSG00000224818	-0.703017986693057	-2.15571700416729	0	0	COLO829_SKIN	SKCM	ENSG00000224818.COLO829_SKIN
ENSG00000182165	-0.671358317952417	-2.25042746075084	0	0	COLO829_SKIN	SKCM	ENSG00000182165.COLO829_SKIN
ENSG00000224666	-0.734998323802303	-2.39509501404378	0	0	COLO829_SKIN	SKCM	ENSG00000224666.COLO829_SKIN
ENSG00000272081	-0.782614840841668	-2.4034910149801	0	0	COLO829_SKIN	SKCM	ENSG00000272081.COLO829_SKIN
ENSG00000260193	-0.534438748160437	-1.78918418582215	0	0.000290688285262104	COLO829_SKIN	SKCM	ENSG00000260193.COLO829_SKIN
ENSG00000268355	-0.644604458222842	-1.7761465586893	0.00118343195126221	0.000381528374406511	COLO829_SKIN	SKCM	ENSG00000268355.COLO829_SKIN
ENSG00000268355	-0.620585256530999	-1.85008745788026	0	0	G361_SKIN	SKCM	ENSG00000268355.G361_SKIN
ENSG00000225511	-0.601827726959749	-1.98366314266142	0	0	G361_SKIN	SKCM	ENSG00000225511.G361_SKIN
ENSG00000224818	-0.619731933401692	-2.02994808614333	0	0	G361_SKIN	SKCM	ENSG00000224818.G361_SKIN
ENSG00000234546	-0.587875891549952	-2.03635047418919	0	0	G361_SKIN	SKCM	ENSG00000234546.G361_SKIN
ENSG00000182165	-0.613995425414595	-2.22592604430562	0	0	G361_SKIN	SKCM	ENSG00000182165.G361_SKIN
ENSG00000272081	-0.693417295675687	-2.30302846388152	0	0	G361_SKIN	SKCM	ENSG00000272081.G361_SKIN
ENSG00000224666	-0.669439798457486	-2.3477973458851	0	0	G361_SKIN	SKCM	ENSG00000224666.G361_SKIN
ENSG00000260193	-0.485257236669669	-1.76122748506082	0	0.000256322624743677	G361_SKIN	SKCM	ENSG00000260193.G361_SKIN
ENSG00000260193	-0.501126979248799	-1.83873030678683	0	0	HS294T_SKIN	SKCM	ENSG00000260193.HS294T_SKIN
ENSG00000225511	-0.626195573930268	-2.01334308627816	0	0	HS294T_SKIN	SKCM	ENSG00000225511.HS294T_SKIN
ENSG00000234546	-0.612447488278317	-2.14421504110019	0	0	HS294T_SKIN	SKCM	ENSG00000234546.HS294T_SKIN
ENSG00000224818	-0.685804399998427	-2.23081425387446	0	0	HS294T_SKIN	SKCM	ENSG00000224818.HS294T_SKIN
ENSG00000182165	-0.630145462750397	-2.29732628590702	0	0	HS294T_SKIN	SKCM	ENSG00000182165.HS294T_SKIN
ENSG00000272081	-0.725838019698097	-2.36663700757374	0	0	HS294T_SKIN	SKCM	ENSG00000272081.HS294T_SKIN
ENSG00000224666	-0.729815034870353	-2.55051159887444	0	0	HS294T_SKIN	SKCM	ENSG00000224666.HS294T_SKIN
ENSG00000268355	-0.628566052245957	-1.7718906572005	0.00126742712133406	0.000124378109452736	HS294T_SKIN	SKCM	ENSG00000268355.HS294T_SKIN
ENSG00000246640	-0.475541042010412	-1.69056731024221	0	0.00099502487562189	HS294T_SKIN	SKCM	ENSG00000246640.HS294T_SKIN
ENSG00000237512	-0.479698011059757	-1.71565788109789	0	0.00099502487562189	HS294T_SKIN	SKCM	ENSG00000237512.HS294T_SKIN
ENSG00000182165	-0.645729528869246	-2.03886720689323	0	0	HS695T_SKIN	SKCM	ENSG00000182165.HS695T_SKIN
ENSG00000272081	-0.793727437192178	-2.15852795657948	0	0	HS695T_SKIN	SKCM	ENSG00000272081.HS695T_SKIN
ENSG00000224666	-0.721620750424617	-2.17844700486138	0	0	HS695T_SKIN	SKCM	ENSG00000224666.HS695T_SKIN
ENSG00000224666	-0.609254579285677	-2.03278288227817	0	0	HS852T_SKIN	SKCM	ENSG00000224666.HS852T_SKIN
ENSG00000272081	-0.676557449801901	-2.04039521821126	0	0	HS852T_SKIN	SKCM	ENSG00000272081.HS852T_SKIN
ENSG00000182165	-0.582727442089221	-2.09501463988534	0	0	HS852T_SKIN	SKCM	ENSG00000182165.HS852T_SKIN
ENSG00000234546	-0.550375535449172	-1.84557714462594	0	0.000737281887441632	HS852T_SKIN	SKCM	ENSG00000234546.HS852T_SKIN
ENSG00000234546	-0.607465258279615	-1.95728110765891	0	0	HS939T_SKIN	SKCM	ENSG00000234546.HS939T_SKIN
ENSG00000272081	-0.706381855021437	-2.0295430962786	0	0	HS939T_SKIN	SKCM	ENSG00000272081.HS939T_SKIN
ENSG00000182165	-0.637843539331998	-2.14135554774273	0	0	HS939T_SKIN	SKCM	ENSG00000182165.HS939T_SKIN
ENSG00000224666	-0.677299271255657	-2.16370627516423	0	0	HS939T_SKIN	SKCM	ENSG00000224666.HS939T_SKIN
ENSG00000225511	-0.615086282282319	-1.8171119337468	0	0.000194753819000669	HS939T_SKIN	SKCM	ENSG00000225511.HS939T_SKIN
ENSG00000224818	-0.658996278671197	-1.98680759047846	0	0	HS944T_SKIN	SKCM	ENSG00000224818.HS944T_SKIN
ENSG00000234546	-0.62198794178698	-2.00098842966658	0	0	HS944T_SKIN	SKCM	ENSG00000234546.HS944T_SKIN
ENSG00000182165	-0.64038449634918	-2.15029969771815	0	0	HS944T_SKIN	SKCM	ENSG00000182165.HS944T_SKIN
ENSG00000272081	-0.714375978189147	-2.15117329851374	0	0	HS944T_SKIN	SKCM	ENSG00000272081.HS944T_SKIN
ENSG00000224666	-0.74336572210112	-2.34905139524458	0	0	HS944T_SKIN	SKCM	ENSG00000224666.HS944T_SKIN
ENSG00000268355	-0.699192709064762	-1.86090260092406	0	0.000173983645537319	HS944T_SKIN	SKCM	ENSG00000268355.HS944T_SKIN
ENSG00000260193	-0.518658635867665	-1.73936476128806	0	0.000596515356127952	HS944T_SKIN	SKCM	ENSG00000260193.HS944T_SKIN
ENSG00000225511	-0.613392615041784	-1.83404308700303	0	0	HT144_SKIN	SKCM	ENSG00000225511.HT144_SKIN
ENSG00000224818	-0.624366927304969	-1.84607424790078	0	0	HT144_SKIN	SKCM	ENSG00000224818.HT144_SKIN
ENSG00000234546	-0.620209173483665	-1.94303049182968	0	0	HT144_SKIN	SKCM	ENSG00000234546.HT144_SKIN
ENSG00000182165	-0.621612560851768	-2.00016610189286	0	0	HT144_SKIN	SKCM	ENSG00000182165.HT144_SKIN
ENSG00000272081	-0.739287116547082	-2.21990560262164	0	0	HT144_SKIN	SKCM	ENSG00000272081.HT144_SKIN
ENSG00000224666	-0.729932851370355	-2.28544842040873	0	0	HT144_SKIN	SKCM	ENSG00000224666.HT144_SKIN
ENSG00000234546	-0.603633988692601	-2.09310723019665	0	0	IGR1_SKIN	SKCM	ENSG00000234546.IGR1_SKIN
ENSG00000224818	-0.647342653327587	-2.12327876051356	0	0	IGR1_SKIN	SKCM	ENSG00000224818.IGR1_SKIN
ENSG00000182165	-0.615727084549132	-2.22897568829052	0	0	IGR1_SKIN	SKCM	ENSG00000182165.IGR1_SKIN
ENSG00000272081	-0.744373040594533	-2.45559189348236	0	0	IGR1_SKIN	SKCM	ENSG00000272081.IGR1_SKIN
ENSG00000224666	-0.706551663857895	-2.47374083849403	0	0	IGR1_SKIN	SKCM	ENSG00000224666.IGR1_SKIN
ENSG00000260193	-0.496146500650894	-1.80574006631474	0	0.000487832874196511	IGR1_SKIN	SKCM	ENSG00000260193.IGR1_SKIN
ENSG00000224666	-0.690635919260726	-1.97790062482221	0	0	IGR37_SKIN	SKCM	ENSG00000224666.IGR37_SKIN
ENSG00000272081	-0.767861551418104	-2.02729612353341	0	0	IGR37_SKIN	SKCM	ENSG00000272081.IGR37_SKIN
ENSG00000182165	-0.686526089751967	-2.02797509249107	0	0	IGR37_SKIN	SKCM	ENSG00000182165.IGR37_SKIN
ENSG00000234546	-0.650044191434654	-1.86357331427889	0	0.000250944733112896	IGR37_SKIN	SKCM	ENSG00000234546.IGR37_SKIN
ENSG00000224818	-0.670015912474946	-1.82132765569516	0	0.00060226735947095	IGR37_SKIN	SKCM	ENSG00000224818.IGR37_SKIN
ENSG00000268355	-0.747222771879799	-1.70205159732939	0.00120772946714042	0.000836482443709652	IGR37_SKIN	SKCM	ENSG00000268355.IGR37_SKIN
ENSG00000224818	-0.575173541252499	-2.0389397002284	0	0	IGR39_SKIN	SKCM	ENSG00000224818.IGR39_SKIN
ENSG00000182165	-0.520457678517496	-2.21740779532481	0	0	IGR39_SKIN	SKCM	ENSG00000182165.IGR39_SKIN
ENSG00000272081	-0.672424662451632	-2.32141116491258	0	0	IGR39_SKIN	SKCM	ENSG00000272081.IGR39_SKIN
ENSG00000224666	-0.604653159293893	-2.32730881051277	0	0	IGR39_SKIN	SKCM	ENSG00000224666.IGR39_SKIN
ENSG00000234546	-0.479301838470684	-1.87057775558429	0	0.000568289448759235	IGR39_SKIN	SKCM	ENSG00000234546.IGR39_SKIN
ENSG00000260193	-0.419591611474346	-1.80379381467931	0	0.000947149081265391	IGR39_SKIN	SKCM	ENSG00000260193.IGR39_SKIN
ENSG00000234546	-0.57464845826824	-1.98068443687936	0	0	IPC298_SKIN	SKCM	ENSG00000234546.IPC298_SKIN
ENSG00000224818	-0.624643814328607	-1.99457159117478	0	0	IPC298_SKIN	SKCM	ENSG00000224818.IPC298_SKIN
ENSG00000225511	-0.625749758835438	-2.02848762700315	0	0	IPC298_SKIN	SKCM	ENSG00000225511.IPC298_SKIN
ENSG00000182165	-0.615426526042421	-2.18813042326039	0	0	IPC298_SKIN	SKCM	ENSG00000182165.IPC298_SKIN
ENSG00000272081	-0.725331439998133	-2.34550598936259	0	0	IPC298_SKIN	SKCM	ENSG00000272081.IPC298_SKIN
ENSG00000224666	-0.718921544397155	-2.4846616559019	0	0	IPC298_SKIN	SKCM	ENSG00000224666.IPC298_SKIN
ENSG00000268355	-0.657780768103017	-1.87402821000887	0	0.000148792302478218	IPC298_SKIN	SKCM	ENSG00000268355.IPC298_SKIN
ENSG00000224818	-0.615480144604518	-1.9697845947356	0	0	K029AX_SKIN	SKCM	ENSG00000224818.K029AX_SKIN
ENSG00000225511	-0.612360459175363	-1.97004114625717	0	0	K029AX_SKIN	SKCM	ENSG00000225511.K029AX_SKIN
ENSG00000234546	-0.600243024490234	-2.04888147593474	0	0	K029AX_SKIN	SKCM	ENSG00000234546.K029AX_SKIN
ENSG00000182165	-0.629473732322145	-2.25149621463304	0	0	K029AX_SKIN	SKCM	ENSG00000182165.K029AX_SKIN
ENSG00000224666	-0.705475014449226	-2.43945569243401	0	0	K029AX_SKIN	SKCM	ENSG00000224666.K029AX_SKIN
ENSG00000272081	-0.761386530281992	-2.46381842549802	0	0	K029AX_SKIN	SKCM	ENSG00000272081.K029AX_SKIN
ENSG00000234546	-0.638042257117719	-1.9522737119479	0	0	LOXIMVI_SKIN	SKCM	ENSG00000234546.LOXIMVI_SKIN
ENSG00000182165	-0.630079100453103	-1.98189400412044	0	0	LOXIMVI_SKIN	SKCM	ENSG00000182165.LOXIMVI_SKIN
ENSG00000224666	-0.706509660681277	-2.16690126597305	0	0	LOXIMVI_SKIN	SKCM	ENSG00000224666.LOXIMVI_SKIN
ENSG00000272081	-0.772624054457562	-2.256127346761	0	0	LOXIMVI_SKIN	SKCM	ENSG00000272081.LOXIMVI_SKIN
ENSG00000225511	-0.62769444844613	-1.96280479144425	0	0	MDAMB435S_SKIN	SKCM	ENSG00000225511.MDAMB435S_SKIN
ENSG00000234546	-0.596894575620629	-1.99973502001692	0	0	MDAMB435S_SKIN	SKCM	ENSG00000234546.MDAMB435S_SKIN
ENSG00000224818	-0.652534514601252	-2.05883160905484	0	0	MDAMB435S_SKIN	SKCM	ENSG00000224818.MDAMB435S_SKIN
ENSG00000182165	-0.627085406471996	-2.17786476707313	0	0	MDAMB435S_SKIN	SKCM	ENSG00000182165.MDAMB435S_SKIN
ENSG00000224666	-0.689117143787627	-2.30550521855757	0	0	MDAMB435S_SKIN	SKCM	ENSG00000224666.MDAMB435S_SKIN
ENSG00000272081	-0.774424955587183	-2.44072133212447	0	0	MDAMB435S_SKIN	SKCM	ENSG00000272081.MDAMB435S_SKIN
ENSG00000225511	-0.613180003816576	-2.02277135550125	0	0	MELHO_SKIN	SKCM	ENSG00000225511.MELHO_SKIN
ENSG00000224818	-0.615906210662748	-2.03889095455152	0	0	MELHO_SKIN	SKCM	ENSG00000224818.MELHO_SKIN
ENSG00000234546	-0.596482451533798	-2.13999499509333	0	0	MELHO_SKIN	SKCM	ENSG00000234546.MELHO_SKIN
ENSG00000182165	-0.603663050758717	-2.2461648293859	0	0	MELHO_SKIN	SKCM	ENSG00000182165.MELHO_SKIN
ENSG00000272081	-0.725198210781368	-2.43235743230454	0	0	MELHO_SKIN	SKCM	ENSG00000272081.MELHO_SKIN
ENSG00000224666	-0.692383920441784	-2.46743553216714	0	0	MELHO_SKIN	SKCM	ENSG00000224666.MELHO_SKIN
ENSG00000260193	-0.501768808015459	-1.88382238955121	0	0.000139701531786207	MELHO_SKIN	SKCM	ENSG00000260193.MELHO_SKIN
ENSG00000268355	-0.609329331112759	-1.81079537853961	0.00246609124233528	0.000366716520938794	MELHO_SKIN	SKCM	ENSG00000268355.MELHO_SKIN
ENSG00000225511	-0.690296161980609	-1.90486687725055	0	0	MELJUSO_SKIN	SKCM	ENSG00000225511.MELJUSO_SKIN
ENSG00000234546	-0.691804213933163	-1.97922762288323	0	0	MELJUSO_SKIN	SKCM	ENSG00000234546.MELJUSO_SKIN
ENSG00000224818	-0.721136271259678	-2.01228667184915	0	0	MELJUSO_SKIN	SKCM	ENSG00000224818.MELJUSO_SKIN
ENSG00000182165	-0.690848468301904	-2.0203492895068	0	0	MELJUSO_SKIN	SKCM	ENSG00000182165.MELJUSO_SKIN
ENSG00000272081	-0.788656408462087	-2.18642189686629	0	0	MELJUSO_SKIN	SKCM	ENSG00000272081.MELJUSO_SKIN
ENSG00000224666	-0.778160651827556	-2.23831686859624	0	0	MELJUSO_SKIN	SKCM	ENSG00000224666.MELJUSO_SKIN
ENSG00000270605	-0.580620728617755	-1.70784412057427	0	0.000750673630810807	MELJUSO_SKIN	SKCM	ENSG00000270605.MELJUSO_SKIN
ENSG00000234546	-0.649684708393876	-2.03264821262337	0	0	MEWO_SKIN	SKCM	ENSG00000234546.MEWO_SKIN
ENSG00000182165	-0.653938893942658	-2.09942436309422	0	0	MEWO_SKIN	SKCM	ENSG00000182165.MEWO_SKIN
ENSG00000224666	-0.716972174895835	-2.22726903031021	0	0	MEWO_SKIN	SKCM	ENSG00000224666.MEWO_SKIN
ENSG00000272081	-0.80612293971251	-2.40886398798097	0	0	MEWO_SKIN	SKCM	ENSG00000272081.MEWO_SKIN
ENSG00000268355	-0.672714110232658	-1.83441924763948	0.00113250282997452	0.000286893737747247	MEWO_SKIN	SKCM	ENSG00000268355.MEWO_SKIN
ENSG00000225511	-0.621121176190218	-1.84076996588153	0	0.000334709360705121	MEWO_SKIN	SKCM	ENSG00000225511.MEWO_SKIN
ENSG00000224818	-0.631523605645811	-1.87455382131579	0	0.000401651232846145	MEWO_SKIN	SKCM	ENSG00000224818.MEWO_SKIN
ENSG00000224818	-0.592794015903165	-1.86805801575616	0	0	MKL1_SKIN	SKCM	ENSG00000224818.MKL1_SKIN
ENSG00000182165	-0.59640458405798	-2.03375346508273	0	0	MKL1_SKIN	SKCM	ENSG00000182165.MKL1_SKIN
ENSG00000272081	-0.702550776605255	-2.19356033971726	0	0	MKL1_SKIN	SKCM	ENSG00000272081.MKL1_SKIN
ENSG00000224666	-0.693110687234757	-2.28851034968776	0	0	MKL1_SKIN	SKCM	ENSG00000224666.MKL1_SKIN
ENSG00000225511	-0.561949200622703	-1.77301232283287	0	0.000149367986706249	MKL1_SKIN	SKCM	ENSG00000225511.MKL1_SKIN
ENSG00000234546	-0.553745914656554	-1.81426021389658	0	0.000179241584047499	MKL1_SKIN	SKCM	ENSG00000234546.MKL1_SKIN
ENSG00000182165	-0.532124861818724	-1.93648013431793	0	0	MKL2_SKIN	SKCM	ENSG00000182165.MKL2_SKIN
ENSG00000272081	-0.63703722811416	-2.1078515480319	0	0	MKL2_SKIN	SKCM	ENSG00000272081.MKL2_SKIN
ENSG00000224666	-0.63905886135755	-2.24980264464028	0	0	MKL2_SKIN	SKCM	ENSG00000224666.MKL2_SKIN
ENSG00000225511	-0.550381112184236	-1.80590415030207	0	0.000239760803339727	MKL2_SKIN	SKCM	ENSG00000225511.MKL2_SKIN
ENSG00000224818	-0.608235005768972	-1.90218648509485	0	0	PETA_SKIN	SKCM	ENSG00000224818.PETA_SKIN
ENSG00000182165	-0.579383129705366	-1.94994955484881	0	0	PETA_SKIN	SKCM	ENSG00000182165.PETA_SKIN
ENSG00000272081	-0.673693947648046	-2.09025023262656	0	0	PETA_SKIN	SKCM	ENSG00000272081.PETA_SKIN
ENSG00000224666	-0.711252387375125	-2.32737305289993	0	0	PETA_SKIN	SKCM	ENSG00000224666.PETA_SKIN
ENSG00000234546	-0.540298707034914	-1.77257649366153	0	0.000399556048834628	PETA_SKIN	SKCM	ENSG00000234546.PETA_SKIN
ENSG00000225511	-0.569655330752563	-1.75400208845095	0	0.000665926748057714	PETA_SKIN	SKCM	ENSG00000225511.PETA_SKIN
ENSG00000182165	-0.597779258189598	-1.92172862192614	0	0	RPMI7951_SKIN	SKCM	ENSG00000182165.RPMI7951_SKIN
ENSG00000224666	-0.678525243851135	-2.07383746883934	0	0	RPMI7951_SKIN	SKCM	ENSG00000224666.RPMI7951_SKIN
ENSG00000224818	-0.600505259444454	-1.7742441969635	0	0.000506404527852249	RPMI7951_SKIN	SKCM	ENSG00000224818.RPMI7951_SKIN
ENSG00000272081	-0.63757005386847	-1.79181700204797	0.00108459869730521	0.000675206037136332	RPMI7951_SKIN	SKCM	ENSG00000272081.RPMI7951_SKIN
ENSG00000268355	-0.638971193090635	-1.93037729712448	0	0	RVH421_SKIN	SKCM	ENSG00000268355.RVH421_SKIN
ENSG00000225511	-0.579006337089089	-2.00254198735796	0	0	RVH421_SKIN	SKCM	ENSG00000225511.RVH421_SKIN
ENSG00000234546	-0.554065925795184	-2.05260944819209	0	0	RVH421_SKIN	SKCM	ENSG00000234546.RVH421_SKIN
ENSG00000224818	-0.615168288997874	-2.12270425560876	0	0	RVH421_SKIN	SKCM	ENSG00000224818.RVH421_SKIN
ENSG00000182165	-0.575046899643153	-2.23825363506999	0	0	RVH421_SKIN	SKCM	ENSG00000182165.RVH421_SKIN
ENSG00000224666	-0.664410288369883	-2.45937260235516	0	0	RVH421_SKIN	SKCM	ENSG00000224666.RVH421_SKIN
ENSG00000272081	-0.718384561881028	-2.50879643589834	0	0	RVH421_SKIN	SKCM	ENSG00000272081.RVH421_SKIN
ENSG00000260193	-0.472047050522817	-1.85016093535571	0	0.000125213599670025	RVH421_SKIN	SKCM	ENSG00000260193.RVH421_SKIN
ENSG00000237512	-0.470470705478618	-1.79717237416871	0	0.000445203909937868	RVH421_SKIN	SKCM	ENSG00000237512.RVH421_SKIN
ENSG00000225511	-0.567480623845869	-1.82088524440346	0	0	SH4_SKIN	SKCM	ENSG00000225511.SH4_SKIN
ENSG00000260193	-0.507862148132924	-1.82538513319625	0	0	SH4_SKIN	SKCM	ENSG00000260193.SH4_SKIN
ENSG00000224818	-0.636106970670048	-2.05825710635954	0	0	SH4_SKIN	SKCM	ENSG00000224818.SH4_SKIN
ENSG00000234546	-0.615128612128107	-2.13327090669738	0	0	SH4_SKIN	SKCM	ENSG00000234546.SH4_SKIN
ENSG00000182165	-0.620351218429436	-2.22181432078726	0	0	SH4_SKIN	SKCM	ENSG00000182165.SH4_SKIN
ENSG00000272081	-0.756656137850953	-2.47116052454132	0	0	SH4_SKIN	SKCM	ENSG00000272081.SH4_SKIN
ENSG00000224666	-0.73423106864491	-2.54262617334081	0	0	SH4_SKIN	SKCM	ENSG00000224666.SH4_SKIN
ENSG00000270605	-0.474421702793911	-1.71671980869149	0	0.000488870995571404	SH4_SKIN	SKCM	ENSG00000270605.SH4_SKIN
ENSG00000182165	-0.613659140735087	-1.92557365110688	0	0	SKMEL28_SKIN	SKCM	ENSG00000182165.SKMEL28_SKIN
ENSG00000224666	-0.688852870709154	-2.06025117238605	0	0	SKMEL28_SKIN	SKCM	ENSG00000224666.SKMEL28_SKIN
ENSG00000272081	-0.654967672660987	-1.82937468559634	0.00108108107991234	0.000336220877338713	SKMEL28_SKIN	SKCM	ENSG00000272081.SKMEL28_SKIN
ENSG00000225511	-0.678020269395153	-2.14449147136216	0	0	SKMEL2_SKIN	SKCM	ENSG00000225511.SKMEL2_SKIN
ENSG00000234546	-0.651156250718778	-2.25270171076098	0	0	SKMEL2_SKIN	SKCM	ENSG00000234546.SKMEL2_SKIN
ENSG00000272081	-0.744156592176761	-2.37419796619545	0	0	SKMEL2_SKIN	SKCM	ENSG00000272081.SKMEL2_SKIN
ENSG00000182165	-0.664352279856729	-2.38579732111049	0	0	SKMEL2_SKIN	SKCM	ENSG00000182165.SKMEL2_SKIN
ENSG00000224818	-0.747223550420656	-2.40118833335902	0	0	SKMEL2_SKIN	SKCM	ENSG00000224818.SKMEL2_SKIN
ENSG00000224666	-0.738661812949496	-2.54768501936399	0	0	SKMEL2_SKIN	SKCM	ENSG00000224666.SKMEL2_SKIN
ENSG00000260193	-0.519312501643563	-1.88315130438099	0	0.000286286859433152	SKMEL2_SKIN	SKCM	ENSG00000260193.SKMEL2_SKIN
ENSG00000237512	-0.517749875313852	-1.83117211498247	0	0.000501002004008016	SKMEL2_SKIN	SKCM	ENSG00000237512.SKMEL2_SKIN
ENSG00000272081	-0.770290874694991	-2.0119832096585	0	0	SKMEL30_SKIN	SKCM	ENSG00000272081.SKMEL30_SKIN
ENSG00000182165	-0.668134678151076	-2.01904132110192	0	0	SKMEL30_SKIN	SKCM	ENSG00000182165.SKMEL30_SKIN
ENSG00000224666	-0.726725265911471	-2.09753274673102	0	0	SKMEL30_SKIN	SKCM	ENSG00000224666.SKMEL30_SKIN
ENSG00000234546	-0.63220106227184	-1.83784676844771	0	0.00023936329363892	SKMEL30_SKIN	SKCM	ENSG00000234546.SKMEL30_SKIN
ENSG00000234546	-0.589657209221015	-1.98178007199256	0	0	SKMEL3_SKIN	SKCM	ENSG00000234546.SKMEL3_SKIN
ENSG00000182165	-0.586563894781947	-2.04098084978459	0	0	SKMEL3_SKIN	SKCM	ENSG00000182165.SKMEL3_SKIN
ENSG00000272081	-0.675010635597454	-2.17449344105907	0	0	SKMEL3_SKIN	SKCM	ENSG00000272081.SKMEL3_SKIN
ENSG00000224666	-0.710745954062132	-2.41872880894064	0	0	SKMEL3_SKIN	SKCM	ENSG00000224666.SKMEL3_SKIN
ENSG00000224818	-0.581333441963105	-1.87422967901887	0	0.000202042877988551	SKMEL3_SKIN	SKCM	ENSG00000224818.SKMEL3_SKIN
ENSG00000234546	-0.570356918954329	-2.01333277856383	0	0	SKMEL5_SKIN	SKCM	ENSG00000234546.SKMEL5_SKIN
ENSG00000182165	-0.609289891506512	-2.27110876091715	0	0	SKMEL5_SKIN	SKCM	ENSG00000182165.SKMEL5_SKIN
ENSG00000224666	-0.672580333317899	-2.37557228093389	0	0	SKMEL5_SKIN	SKCM	ENSG00000224666.SKMEL5_SKIN
